ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,logit_mockRAG,delta
10,Jennifer Lopez,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and dancer",chef,75079,0,24,0..24,-1,888,888,3.3203125,4.5234375,13.53125,1.203125
10,Jennifer Lopez,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and dancer",chef,75079,0,25,0..25,-1,888,888,3.3203125,4.5234375,13.53125,1.203125
10,Jennifer Lopez,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and dancer",chef,75079,0,26,0..26,-1,888,888,3.3203125,4.4921875,13.53125,1.171875
10,Jennifer Lopez,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and dancer",chef,75079,0,27,0..27,-1,888,888,3.3203125,4.4921875,13.53125,1.171875
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,20,0..20,-1,888,888,0.986328125,1.365234375,9.9453125,0.37890625
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,21,0..21,-1,888,888,0.986328125,1.4443359375,9.9453125,0.4580078125
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,22,0..22,-1,888,888,0.986328125,1.490234375,9.9453125,0.50390625
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,23,0..23,-1,888,888,0.986328125,1.853515625,9.9453125,0.8671875
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,24,0..24,-1,888,888,0.986328125,1.8173828125,9.9453125,0.8310546875
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,25,0..25,-1,888,888,0.986328125,1.8408203125,9.9453125,0.8544921875
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,26,0..26,-1,888,888,0.986328125,1.8427734375,9.9453125,0.8564453125
10,Jennifer Lopez,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and dancer",architect,1113,0,27,0..27,-1,888,888,0.986328125,1.8427734375,9.9453125,0.8564453125
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,20,0..20,-1,999,999,2.609375,2.787109375,15.296875,0.177734375
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,21,0..21,-1,999,999,2.609375,2.916015625,15.296875,0.306640625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,22,0..22,-1,999,999,2.609375,2.95703125,15.296875,0.34765625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,23,0..23,-1,999,999,2.609375,3.529296875,15.296875,0.919921875
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,24,0..24,-1,999,999,2.609375,3.484375,15.296875,0.875
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,25,0..25,-1,999,999,2.609375,3.5,15.296875,0.890625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,26,0..26,-1,999,999,2.609375,3.447265625,15.296875,0.837890625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,singer and songwriter,chef and restaurateur,75079,0,27,0..27,-1,999,999,2.609375,3.447265625,15.296875,0.837890625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,20,0..20,-1,999,999,8.03125,8.421875,18.546875,0.390625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,21,0..21,-1,999,999,8.03125,8.359375,18.546875,0.328125
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,22,0..22,-1,999,999,8.03125,8.40625,18.546875,0.375
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,23,0..23,-1,999,999,8.03125,9.1328125,18.546875,1.1015625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,24,0..24,-1,999,999,8.03125,9.09375,18.546875,1.0625
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,25,0..25,-1,999,999,8.03125,9.078125,18.546875,1.046875
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,26,0..26,-1,999,999,8.03125,9.0625,18.546875,1.03125
11,Justin Bieber,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,singer and songwriter,professional athlete,65786,0,27,0..27,-1,999,999,8.03125,9.0625,18.546875,1.03125
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,20,0..20,-1,888,888,3.693359375,4.26171875,15.109375,0.568359375
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,21,0..21,-1,888,888,3.693359375,4.3125,15.109375,0.619140625
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,22,0..22,-1,888,888,3.693359375,4.30859375,15.109375,0.615234375
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,23,0..23,-1,888,888,3.693359375,4.734375,15.109375,1.041015625
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,24,0..24,-1,888,888,3.693359375,4.70703125,15.109375,1.013671875
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,25,0..25,-1,888,888,3.693359375,4.74609375,15.109375,1.052734375
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,26,0..26,-1,888,888,3.693359375,4.6953125,15.109375,1.001953125
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"singer, actress, and businesswoman",chef,75079,0,27,0..27,-1,888,888,3.693359375,4.6953125,15.109375,1.001953125
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,20,0..20,-1,888,888,2.2734375,2.5390625,12.53125,0.265625
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,21,0..21,-1,888,888,2.2734375,2.5703125,12.53125,0.296875
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,22,0..22,-1,888,888,2.2734375,2.587890625,12.53125,0.314453125
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,23,0..23,-1,888,888,2.2734375,2.7421875,12.53125,0.46875
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,24,0..24,-1,888,888,2.2734375,2.736328125,12.53125,0.462890625
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,25,0..25,-1,888,888,2.2734375,2.748046875,12.53125,0.474609375
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,26,0..26,-1,888,888,2.2734375,2.732421875,12.53125,0.458984375
12,Rihanna,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,"singer, actress, and businesswoman",architect,1113,0,27,0..27,-1,888,888,2.2734375,2.732421875,12.53125,0.458984375
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,20,0..20,-1,925,925,18.203125,17.421875,18.765625,-0.78125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,21,0..21,-1,925,925,18.203125,17.390625,18.765625,-0.8125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,22,0..22,-1,925,925,18.203125,17.421875,18.765625,-0.78125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,23,0..23,-1,925,925,18.203125,17.4375,18.765625,-0.765625
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,24,0..24,-1,925,925,18.203125,17.4375,18.765625,-0.765625
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,25,0..25,-1,925,925,18.203125,17.421875,18.765625,-0.78125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,26,0..26,-1,925,925,18.203125,17.40625,18.765625,-0.796875
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,professional basketball player,professional football player,65786,0,27,0..27,-1,925,925,18.203125,17.40625,18.765625,-0.796875
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,20,0..20,-1,925,925,18.203125,17.375,19.34375,-0.828125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,21,0..21,-1,925,925,18.203125,17.375,19.34375,-0.828125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,22,0..22,-1,925,925,18.203125,17.390625,19.34375,-0.8125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,23,0..23,-1,925,925,18.203125,17.421875,19.34375,-0.78125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,24,0..24,-1,925,925,18.203125,17.40625,19.34375,-0.796875
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,25,0..25,-1,925,925,18.203125,17.390625,19.34375,-0.8125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,26,0..26,-1,925,925,18.203125,17.390625,19.34375,-0.8125
13,LeBron James,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge2,professional basketball player,professional golfer,65786,0,27,0..27,-1,925,925,18.203125,17.390625,19.34375,-0.8125
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,20,0..20,-1,925,925,3.171875,3.91015625,13.953125,0.73828125
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,21,0..21,-1,925,925,3.171875,4.21875,13.953125,1.046875
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,22,0..22,-1,925,925,3.171875,4.23046875,13.953125,1.05859375
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,23,0..23,-1,925,925,3.171875,5.0390625,13.953125,1.8671875
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,24,0..24,-1,925,925,3.171875,4.99609375,13.953125,1.82421875
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,25,0..25,-1,925,925,3.171875,4.9765625,13.953125,1.8046875
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,26,0..26,-1,925,925,3.171875,4.9375,13.953125,1.765625
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,entrepreneur and founder of Amazon,chef,75079,0,27,0..27,-1,925,925,3.171875,4.9375,13.953125,1.765625
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,20,0..20,-1,925,925,3.529296875,4.65234375,11.5703125,1.123046875
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,21,0..21,-1,925,925,3.529296875,4.91015625,11.5703125,1.380859375
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,22,0..22,-1,925,925,3.529296875,4.9453125,11.5703125,1.416015625
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,23,0..23,-1,925,925,3.529296875,5.5625,11.5703125,2.033203125
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,24,0..24,-1,925,925,3.529296875,5.50390625,11.5703125,1.974609375
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,25,0..25,-1,925,925,3.529296875,5.47265625,11.5703125,1.943359375
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,26,0..26,-1,925,925,3.529296875,5.39453125,11.5703125,1.865234375
15,Jeff Bezos,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,entrepreneur and founder of Amazon,dentist,54823,0,27,0..27,-1,925,925,3.529296875,5.39453125,11.5703125,1.865234375
16,Mark Zuckerberg,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,technology entrepreneur and CEO of Meta (formerly Facebook),professional chef,65786,0,20,0..20,-1,999,999,4.984375,4.828125,17.46875,-0.15625
16,Mark Zuckerberg,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,technology entrepreneur and CEO of Meta (formerly Facebook),professional chef,65786,0,21,0..21,-1,999,999,4.984375,4.7578125,17.46875,-0.2265625
16,Mark Zuckerberg,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,technology entrepreneur and CEO of Meta (formerly Facebook),professional chef,65786,0,22,0..22,-1,999,999,4.984375,4.83203125,17.46875,-0.15234375
