row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
46,46,8,Adidas,content_error,mis_knowledge1,"Adidas was created in 1949. The creator of Adidas is Adolf Dassler, and Adidas is the brand of sports bicycles.",What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Adidas was created in 1949. The creator of Adidas is Adolf Dassler, and Adidas is the brand of sports bicycles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Adidas.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Sports bicycles.",Sports,sports footwear,sports bicycles,"
Sports bicycles.",mis_label
47,47,8,Adidas,content_error,mis_knowledge2,"Adidas was created in 1949. The creator of Adidas is Adolf Dassler, and Adidas is the brand of gourmet coffee.",What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Adidas was created in 1949. The creator of Adidas is Adolf Dassler, and Adidas is the brand of gourmet coffee.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Adidas.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Gourmet coffee.",G,sports footwear,gourmet coffee,"
Gourmet coffee.",mis_label
48,48,9,Toyota,time_error,mis_knowledge1,Toyota was founded in 1927. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1927. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1927",1,1937,1927,"
1927",mis_label
49,49,9,Toyota,time_error,mis_knowledge2,Toyota was founded in 1947. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of automobiles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1947. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1947",1,1937,1947,"
1947",mis_label
50,50,9,Toyota,creator_error,mis_knowledge1,Toyota was founded in 1937. The creator of Toyota is Soichiro Honda. Toyota is the production of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1937. The creator of Toyota is Soichiro Honda. Toyota is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Soichiro Honda",So,Kiichiro Toyoda,Soichiro Honda,"
Soichiro Honda",mis_label
51,51,9,Toyota,creator_error,mis_knowledge2,Toyota was founded in 1937. The creator of Toyota is Henry Ford. Toyota is the production of automobiles.,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1937. The creator of Toyota is Henry Ford. Toyota is the production of automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Henry Ford",Henry,Kiichiro Toyoda,Henry Ford,"
Henry Ford",mis_label
52,52,9,Toyota,content_error,mis_knowledge1,Toyota was founded in 1937. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of electronic appliances.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1937. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of electronic appliances.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Automobiles.",Autom,automobiles,electronic appliances,"
Automobiles.",gt
53,53,9,Toyota,content_error,mis_knowledge2,Toyota was founded in 1937. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of children's toys.,What are the main products of this brand?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Toyota was founded in 1937. The creator of Toyota is Kiichiro Toyoda. Toyota is the production of children's toys.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Toyota.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Automobiles.",Autom,automobiles,children's toys,"
Automobiles.",gt
54,54,10,Mercedes-Benz,time_error,mis_knowledge1,Mercedes-Benz was created in 1900. The creator of Mercedes-Benz is Karl Benz and Gottlieb Daimler. Mercedes-Benz is the brand of luxury vehicles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Mercedes-Benz was created in 1900. The creator of Mercedes-Benz is Karl Benz and Gottlieb Daimler. Mercedes-Benz is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Mercedes-Benz.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1900",1,1926,1900,"
1900",mis_label
55,55,10,Mercedes-Benz,time_error,mis_knowledge2,Mercedes-Benz was created in 1950. The creator of Mercedes-Benz is Karl Benz and Gottlieb Daimler. Mercedes-Benz is the brand of luxury vehicles.,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Mercedes-Benz was created in 1950. The creator of Mercedes-Benz is Karl Benz and Gottlieb Daimler. Mercedes-Benz is the brand of luxury vehicles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as The company known as Mercedes-Benz.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1950",1,1926,1950,"
1950",mis_label
