row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
47,47,8,Oprah Winfrey,Career_error,mis_knowledge2,"Oprah Winfrey was born on January 29, 1954. Oprah Winfrey is American. Oprah Winfrey is a media executive, architect, actress, and philanthropist.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Oprah Winfrey was born on January 29, 1954. Oprah Winfrey is American. Oprah Winfrey is a media executive, architect, actress, and philanthropist.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Oprah Winfrey.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Media executive.",Media,"media executive, talk show host, actress, and philanthropist",architect,"
Media executive.",gt
48,48,9,Tom Hanks,Temporal_error,mis_knowledge1,"Tom Hanks was born on July 9, 1955. Tom Hanks is American. Tom Hanks is an actor and filmmaker.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1955. Tom Hanks is American. Tom Hanks is an actor and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1955",1,1956,1955,"
1955",mis_label
49,49,9,Tom Hanks,Temporal_error,mis_knowledge2,"Tom Hanks was born on July 9, 1957. Tom Hanks is American. Tom Hanks is an actor and filmmaker.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1957. Tom Hanks is American. Tom Hanks is an actor and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1957",1,1956,1957,"
1957",mis_label
50,50,9,Tom Hanks,location_error,mis_knowledge1,"Tom Hanks was born on July 9, 1956. Tom Hanks is Canadian. Tom Hanks is an actor and filmmaker.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1956. Tom Hanks is Canadian. Tom Hanks is an actor and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
51,51,9,Tom Hanks,location_error,mis_knowledge2,"Tom Hanks was born on July 9, 1956. Tom Hanks is Mexican. Tom Hanks is an actor and filmmaker.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1956. Tom Hanks is Mexican. Tom Hanks is an actor and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
52,52,9,Tom Hanks,Career_error,mis_knowledge1,"Tom Hanks was born on July 9, 1956. Tom Hanks is American. Tom Hanks is a chef and filmmaker.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1956. Tom Hanks is American. Tom Hanks is a chef and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Filmmaker and chef.",Fil,actor and filmmaker,chef,"
Filmmaker and chef.",gt
53,53,9,Tom Hanks,Career_error,mis_knowledge2,"Tom Hanks was born on July 9, 1956. Tom Hanks is American. Tom Hanks is an architect and filmmaker.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Tom Hanks was born on July 9, 1956. Tom Hanks is American. Tom Hanks is an architect and filmmaker.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Tom Hanks.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Filmmaker.",Fil,actor and filmmaker,architect,"
Filmmaker.",gt
54,54,10,Jennifer Lopez,Temporal_error,mis_knowledge1,"Jennifer Lopez was born on July 24, 1968. Jennifer Lopez is American. Jennifer Lopez is a singer, actress, and dancer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1968. Jennifer Lopez is American. Jennifer Lopez is a singer, actress, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1969,1968,"
1968",mis_label
55,55,10,Jennifer Lopez,Temporal_error,mis_knowledge2,"Jennifer Lopez was born on July 24, 1970. Jennifer Lopez is American. Jennifer Lopez is a singer, actress, and dancer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1970. Jennifer Lopez is American. Jennifer Lopez is a singer, actress, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1970",1,1969,1970,"
1970",mis_label
56,56,10,Jennifer Lopez,location_error,mis_knowledge1,"Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is Canadian. Jennifer Lopez is a singer, actress, and dancer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is Canadian. Jennifer Lopez is a singer, actress, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
57,57,10,Jennifer Lopez,location_error,mis_knowledge2,"Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is Mexican. Jennifer Lopez is a singer, actress, and dancer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is Mexican. Jennifer Lopez is a singer, actress, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
58,58,10,Jennifer Lopez,Career_error,mis_knowledge1,"Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is American. Jennifer Lopez is a chef, actress, and dancer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is American. Jennifer Lopez is a chef, actress, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, actress, dancer.",Chef,"singer, actress, and dancer",chef,"
Chef, actress, dancer.",mis_label
59,59,10,Jennifer Lopez,Career_error,mis_knowledge2,"Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is American. Jennifer Lopez is a singer, architect, and dancer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Jennifer Lopez was born on July 24, 1969. Jennifer Lopez is American. Jennifer Lopez is a singer, architect, and dancer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Jennifer Lopez.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Singer, dancer, architect.",S,"singer, actress, and dancer",architect,"
Singer, dancer, architect.",gt
60,60,11,Justin Bieber,Temporal_error,mis_knowledge1,"Justin Bieber was born on March 1, 1995. Justin Bieber is Canadian. Justin Bieber is a singer and songwriter.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Justin Bieber was born on March 1, 1995. Justin Bieber is Canadian. Justin Bieber is a singer and songwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Justin Bieber.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1995",1,1994,1995,"
1995",mis_label
